"dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2020","continentExp","indicator14"
"26/01/2021",26,1,2021,459,89,"Hungary","HU","HUN",9769526,"Europe",169.148431561572
"25/01/2021",25,1,2021,844,56,"Hungary","HU","HUN",9769526,"Europe",171.574342501366
"24/01/2021",24,1,2021,1257,64,"Hungary","HU","HUN",9769526,"Europe",177.459991405929
"23/01/2021",23,1,2021,1344,93,"Hungary","HU","HUN",9769526,"Europe",182.79290110902
"22/01/2021",22,1,2021,1311,98,"Hungary","HU","HUN",9769526,"Europe",196.836571190864
"21/01/2021",21,1,2021,1410,98,"Hungary","HU","HUN",9769526,"Europe",213.173085367704
"20/01/2021",20,1,2021,976,95,"Hungary","HU","HUN",9769526,"Europe",230.144226035122
"19/01/2021",19,1,2021,573,111,"Hungary","HU","HUN",9769526,"Europe",241.106886864317
"18/01/2021",18,1,2021,875,68,"Hungary","HU","HUN",9769526,"Europe",244.146952472413
"17/01/2021",17,1,2021,1241,77,"Hungary","HU","HUN",9769526,"Europe",243.952470160784
"16/01/2021",16,1,2021,1438,87,"Hungary","HU","HUN",9769526,"Europe",244.628040295916
"15/01/2021",15,1,2021,1513,111,"Hungary","HU","HUN",9769526,"Europe",244.341434784042
"14/01/2021",14,1,2021,1926,118,"Hungary","HU","HUN",9769526,"Europe",257.146559618143
"13/01/2021",13,1,2021,1358,95,"Hungary","HU","HUN",9769526,"Europe",267.84308675774
"12/01/2021",12,1,2021,696,128,"Hungary","HU","HUN",9769526,"Europe",274.1279361967
"11/01/2021",11,1,2021,1419,77,"Hungary","HU","HUN",9769526,"Europe",276.236533891204
"10/01/2021",10,1,2021,1778,94,"Hungary","HU","HUN",9769526,"Europe",267.945445869124
"09/01/2021",9,1,2021,2716,114,"Hungary","HU","HUN",9769526,"Europe",256.890661839684
"08/01/2021",8,1,2021,2907,115,"Hungary","HU","HUN",9769526,"Europe",241.352548731638
"07/01/2021",7,1,2021,3068,127,"Hungary","HU","HUN",9769526,"Europe",238.312483123542
"06/01/2021",6,1,2021,2047,118,"Hungary","HU","HUN",9769526,"Europe",240.605327218537
"05/01/2021",5,1,2021,870,103,"Hungary","HU","HUN",9769526,"Europe",239.039232814366
"04/01/2021",4,1,2021,856,93,"Hungary","HU","HUN",9769526,"Europe",242.806048113286
"03/01/2021",3,1,2021,1307,103,"Hungary","HU","HUN",9769526,"Europe",255.959193926092
"02/01/2021",2,1,2021,1410,114,"Hungary","HU","HUN",9769526,"Europe",272.950806415787
"01/01/2021",1,1,2021,2764,130,"Hungary","HU","HUN",9769526,"Europe",299.922432265393
"31/12/2020",31,12,2020,2971,108,"Hungary","HU","HUN",9769526,"Europe",316.954988399642
"30/12/2020",30,12,2020,1972,137,"Hungary","HU","HUN",9769526,"Europe",317.067583422164
"29/12/2020",29,12,2020,902,131,"Hungary","HU","HUN",9769526,"Europe",325.583861489288
"28/12/2020",28,12,2020,609,114,"Hungary","HU","HUN",9769526,"Europe",335.727649427413
"27/12/2020",27,12,2020,698,96,"Hungary","HU","HUN",9769526,"Europe",365.012591194291
"26/12/2020",26,12,2020,1198,118,"Hungary","HU","HUN",9769526,"Europe",400.377664177361
"25/12/2020",25,12,2020,2610,104,"Hungary","HU","HUN",9769526,"Europe",439.775686148949
"24/12/2020",24,12,2020,3292,113,"Hungary","HU","HUN",9769526,"Europe",476.491899402284
"23/12/2020",23,12,2020,1894,154,"Hungary","HU","HUN",9769526,"Europe",498.222738749045
"22/12/2020",22,12,2020,1238,180,"Hungary","HU","HUN",9769526,"Europe",511.805792829662
"21/12/2020",21,12,2020,2141,183,"Hungary","HU","HUN",9769526,"Europe",521.847221656404
"20/12/2020",20,12,2020,2967,185,"Hungary","HU","HUN",9769526,"Europe",539.545112014646
"19/12/2020",19,12,2020,4045,189,"Hungary","HU","HUN",9769526,"Europe",577.725060560768
"18/12/2020",18,12,2020,4428,187,"Hungary","HU","HUN",9769526,"Europe",592.874209045557
"17/12/2020",17,12,2020,2982,157,"Hungary","HU","HUN",9769526,"Europe",611.13507451641
"16/12/2020",16,12,2020,2804,144,"Hungary","HU","HUN",9769526,"Europe",648.526857904877
"15/12/2020",15,12,2020,1893,107,"Hungary","HU","HUN",9769526,"Europe",662.161091541186
"14/12/2020",14,12,2020,3470,165,"Hungary","HU","HUN",9769526,"Europe",683.226596663953
"13/12/2020",13,12,2020,4153,181,"Hungary","HU","HUN",9769526,"Europe",704.97790783299
"12/12/2020",12,12,2020,5047,162,"Hungary","HU","HUN",9769526,"Europe",732.266846927886
"11/12/2020",11,12,2020,6197,171,"Hungary","HU","HUN",9769526,"Europe",744.764894427836
"10/12/2020",10,12,2020,5415,171,"Hungary","HU","HUN",9769526,"Europe",746.771133010957
"09/12/2020",9,12,2020,3221,160,"Hungary","HU","HUN",9769526,"Europe",756.444069036717
"08/12/2020",8,12,2020,2219,136,"Hungary","HU","HUN",9769526,"Europe",762.432077052664
"07/12/2020",7,12,2020,3870,119,"Hungary","HU","HUN",9769526,"Europe",779.935485099277
"06/12/2020",6,12,2020,6697,159,"Hungary","HU","HUN",9769526,"Europe",774.449036729111
"05/12/2020",5,12,2020,5525,193,"Hungary","HU","HUN",9769526,"Europe",750.118275953204
"04/12/2020",4,12,2020,6212,189,"Hungary","HU","HUN",9769526,"Europe",738.572168189122
"03/12/2020",3,12,2020,6635,182,"Hungary","HU","HUN",9769526,"Europe",720.434133651929
"02/12/2020",2,12,2020,4136,165,"Hungary","HU","HUN",9769526,"Europe",698.703294305169
"01/12/2020",1,12,2020,3951,154,"Hungary","HU","HUN",9769526,"Europe",700.279624620478
"30/11/2020",30,11,2020,5595,151,"Hungary","HU","HUN",9769526,"Europe",713.094985365718
"29/11/2020",29,11,2020,6819,156,"Hungary","HU","HUN",9769526,"Europe",722.307305390251
"28/11/2020",28,11,2020,6268,152,"Hungary","HU","HUN",9769526,"Europe",695.888418742117
"27/11/2020",27,11,2020,6393,135,"Hungary","HU","HUN",9769526,"Europe",681.230593991971
"26/11/2020",26,11,2020,6360,115,"Hungary","HU","HUN",9769526,"Europe",667.964853156642
"25/11/2020",25,11,2020,3806,106,"Hungary","HU","HUN",9769526,"Europe",643.060881356987
"24/11/2020",24,11,2020,3929,117,"Hungary","HU","HUN",9769526,"Europe",644.483673005221
"23/11/2020",23,11,2020,3334,91,"Hungary","HU","HUN",9769526,"Europe",646.643450255417
"22/11/2020",22,11,2020,4320,111,"Hungary","HU","HUN",9769526,"Europe",665.354695816358
"21/11/2020",21,11,2020,4397,121,"Hungary","HU","HUN",9769526,"Europe",668.967972448203
"20/11/2020",20,11,2020,4440,96,"Hungary","HU","HUN",9769526,"Europe",678.395246606642
"19/11/2020",19,11,2020,4512,92,"Hungary","HU","HUN",9769526,"Europe",681.148706702864
"18/11/2020",18,11,2020,4290,99,"Hungary","HU","HUN",9769526,"Europe",675.170934598055
"17/11/2020",17,11,2020,5203,91,"Hungary","HU","HUN",9769526,"Europe",674.444184907231
"16/11/2020",16,11,2020,6495,93,"Hungary","HU","HUN",9769526,"Europe",662.017788785249
"15/11/2020",15,11,2020,4238,107,"Hungary","HU","HUN",9769526,"Europe",632.190343728038
"14/11/2020",14,11,2020,4836,107,"Hungary","HU","HUN",9769526,"Europe",628.505415718224
"13/11/2020",13,11,2020,5097,99,"Hungary","HU","HUN",9769526,"Europe",619.006490181816
"12/11/2020",12,11,2020,3927,87,"Hungary","HU","HUN",9769526,"Europe",600.469255110227
"11/11/2020",11,11,2020,3945,101,"Hungary","HU","HUN",9769526,"Europe",582.730421107431
"10/11/2020",10,11,2020,4140,103,"Hungary","HU","HUN",9769526,"Europe",565.800224084567
"09/11/2020",9,11,2020,5162,55,"Hungary","HU","HUN",9769526,"Europe",544.704011228385
"08/11/2020",8,11,2020,4673,81,"Hungary","HU","HUN",9769526,"Europe",515.572608128583
"07/11/2020",7,11,2020,5318,107,"Hungary","HU","HUN",9769526,"Europe",499.973079553706
"06/11/2020",6,11,2020,4709,103,"Hungary","HU","HUN",9769526,"Europe",464.167862391686
"05/11/2020",5,11,2020,3928,84,"Hungary","HU","HUN",9769526,"Europe",437.114349252973
"04/11/2020",4,11,2020,4219,90,"Hungary","HU","HUN",9769526,"Europe",417.707061734623
"03/11/2020",3,11,2020,3989,84,"Hungary","HU","HUN",9769526,"Europe",389.087454191739
"02/11/2020",2,11,2020,3581,70,"Hungary","HU","HUN",9769526,"Europe",358.379720776627
"01/11/2020",1,11,2020,3878,69,"Hungary","HU","HUN",9769526,"Europe",336.853599652634
"31/10/2020",31,10,2020,3908,51,"Hungary","HU","HUN",9769526,"Europe",312.246469275991
"30/10/2020",30,10,2020,3286,65,"Hungary","HU","HUN",9769526,"Europe",290.577045396061
"29/10/2020",29,10,2020,2194,56,"Hungary","HU","HUN",9769526,"Europe",270.176874497289
"28/10/2020",28,10,2020,2291,43,"Hungary","HU","HUN",9769526,"Europe",257.443401041156
"27/10/2020",27,10,2020,2079,63,"Hungary","HU","HUN",9769526,"Europe",243.40996687045
"26/10/2020",26,10,2020,2316,47,"Hungary","HU","HUN",9769526,"Europe",232.621316530608
"25/10/2020",25,10,2020,3149,35,"Hungary","HU","HUN",9769526,"Europe",220.92167009945
"24/10/2020",24,10,2020,1820,38,"Hungary","HU","HUN",9769526,"Europe",199.620739020501
"23/10/2020",23,10,2020,2066,47,"Hungary","HU","HUN",9769526,"Europe",195.055522652788
"22/10/2020",22,10,2020,2032,46,"Hungary","HU","HUN",9769526,"Europe",185.945561739638
"21/10/2020",21,10,2020,1423,48,"Hungary","HU","HUN",9769526,"Europe",174.686059487431
"20/10/2020",20,10,2020,989,38,"Hungary","HU","HUN",9769526,"Europe",168.47286142644
"19/10/2020",19,10,2020,1478,31,"Hungary","HU","HUN",9769526,"Europe",166.722520621778
"18/10/2020",18,10,2020,1474,33,"Hungary","HU","HUN",9769526,"Europe",160.857343539492
"17/10/2020",17,10,2020,1791,24,"Hungary","HU","HUN",9769526,"Europe",154.552022278256
"16/10/2020",16,10,2020,1293,33,"Hungary","HU","HUN",9769526,"Europe",147.335704925705
"15/10/2020",15,10,2020,950,25,"Hungary","HU","HUN",9769526,"Europe",147.632546348717
"14/10/2020",14,10,2020,920,31,"Hungary","HU","HUN",9769526,"Europe",146.588483412604
"13/10/2020",13,10,2020,1025,28,"Hungary","HU","HUN",9769526,"Europe",146.322349723006
"12/10/2020",12,10,2020,1173,14,"Hungary","HU","HUN",9769526,"Europe",144.54130118493
"11/10/2020",11,10,2020,1068,21,"Hungary","HU","HUN",9769526,"Europe",139.720187038757
"10/10/2020",10,10,2020,1374,20,"Hungary","HU","HUN",9769526,"Europe",138.379282679631
"09/10/2020",9,10,2020,1176,15,"Hungary","HU","HUN",9769526,"Europe",134.039256356961
"08/10/2020",8,10,2020,932,21,"Hungary","HU","HUN",9769526,"Europe",131.490514483507
"07/10/2020",7,10,2020,816,24,"Hungary","HU","HUN",9769526,"Europe",129.627578656324
"06/10/2020",6,10,2020,818,20,"Hungary","HU","HUN",9769526,"Europe",131.009426660004
"05/10/2020",5,10,2020,905,11,"Hungary","HU","HUN",9769526,"Europe",129.115783099405
"04/10/2020",4,10,2020,858,10,"Hungary","HU","HUN",9769526,"Europe",128.818941676392
"03/10/2020",3,10,2020,1086,14,"Hungary","HU","HUN",9769526,"Europe",130.988954837727
"02/10/2020",2,10,2020,1322,17,"Hungary","HU","HUN",9769526,"Europe",128.153607452398
"01/10/2020",1,10,2020,848,16,"Hungary","HU","HUN",9769526,"Europe",124.253725308679
"30/09/2020",30,9,2020,894,8,"Hungary","HU","HUN",9769526,"Europe",122.841169571584
"29/09/2020",29,9,2020,851,8,"Hungary","HU","HUN",9769526,"Europe",119.637329385274
"28/09/2020",28,9,2020,702,13,"Hungary","HU","HUN",9769526,"Europe",118.357840492978
"27/09/2020",27,9,2020,937,6,"Hungary","HU","HUN",9769526,"Europe",119.811339874626
"26/09/2020",26,9,2020,950,12,"Hungary","HU","HUN",9769526,"Europe",115.174472128945
"25/09/2020",25,9,2020,927,9,"Hungary","HU","HUN",9769526,"Europe",114.82645115024
"24/09/2020",24,9,2020,750,7,"Hungary","HU","HUN",9769526,"Europe",112.687145722321
"23/09/2020",23,9,2020,951,8,"Hungary","HU","HUN",9769526,"Europe",109.882506070407
"22/09/2020",22,9,2020,633,8,"Hungary","HU","HUN",9769526,"Europe",104.355114055687
"21/09/2020",21,9,2020,876,3,"Hungary","HU","HUN",9769526,"Europe",101.366228003283
"20/09/2020",20,9,2020,1070,8,"Hungary","HU","HUN",9769526,"Europe",98.2954546617717
"19/09/2020",19,9,2020,809,6,"Hungary","HU","HUN",9769526,"Europe",92.4098057572087
"18/09/2020",18,9,2020,941,6,"Hungary","HU","HUN",9769526,"Europe",89.3492683268359
"17/09/2020",17,9,2020,710,9,"Hungary","HU","HUN",9769526,"Europe",84.4155591581413
"16/09/2020",16,9,2020,581,8,"Hungary","HU","HUN",9769526,"Europe",80.2290715025478
"15/09/2020",15,9,2020,726,4,"Hungary","HU","HUN",9769526,"Europe",78.0181146966598
"14/09/2020",14,9,2020,844,5,"Hungary","HU","HUN",9769526,"Europe",71.7946807245306
"13/09/2020",13,9,2020,484,4,"Hungary","HU","HUN",9769526,"Europe",64.9775639063758
"12/09/2020",12,9,2020,916,2,"Hungary","HU","HUN",9769526,"Europe",63.0122689678087
"11/09/2020",11,9,2020,718,1,"Hungary","HU","HUN",9769526,"Europe",55.2534483249239
"10/09/2020",10,9,2020,476,2,"Hungary","HU","HUN",9769526,"Europe",49.2552043978388
"09/09/2020",9,9,2020,411,2,"Hungary","HU","HUN",9769526,"Europe",45.3143786095661
"08/09/2020",8,9,2020,341,1,"Hungary","HU","HUN",9769526,"Europe",41.8546406447969
"07/09/2020",7,9,2020,576,1,"Hungary","HU","HUN",9769526,"Europe",38.6098568139334
"06/09/2020",6,9,2020,495,0,"Hungary","HU","HUN",9769526,"Europe",33.0824647992134
"05/09/2020",5,9,2020,510,3,"Hungary","HU","HUN",9769526,"Europe",28.2408788307642
"04/09/2020",4,9,2020,459,1,"Hungary","HU","HUN",9769526,"Europe",23.3788210400382
"03/09/2020",3,9,2020,301,1,"Hungary","HU","HUN",9769526,"Europe",19.2128052067214
"02/09/2020",2,9,2020,365,3,"Hungary","HU","HUN",9769526,"Europe",16.5821760441602
"01/09/2020",1,9,2020,118,1,"Hungary","HU","HUN",9769526,"Europe",13.1736176350828
"31/08/2020",31,8,2020,178,1,"Hungary","HU","HUN",9769526,"Europe",12.211441988076
"30/08/2020",30,8,2020,292,0,"Hungary","HU","HUN",9769526,"Europe",10.6965271395972
"29/08/2020",29,8,2020,158,0,"Hungary","HU","HUN",9769526,"Europe",8.10684162158942
"28/08/2020",28,8,2020,132,0,"Hungary","HU","HUN",9769526,"Europe",6.73522952904778
"27/08/2020",27,8,2020,91,0,"Hungary","HU","HUN",9769526,"Europe",5.79352570431769
"26/08/2020",26,8,2020,73,0,"Hungary","HU","HUN",9769526,"Europe",5.32267379195265
"25/08/2020",25,8,2020,24,1,"Hungary","HU","HUN",9769526,"Europe",4.80064232389576
"24/08/2020",24,8,2020,36,0,"Hungary","HU","HUN",9769526,"Europe",4.70851912365042
"23/08/2020",23,8,2020,22,2,"Hungary","HU","HUN",9769526,"Europe",4.69828321251205
"22/08/2020",22,8,2020,35,0,"Hungary","HU","HUN",9769526,"Europe",4.91323734641783
"21/08/2020",21,8,2020,52,2,"Hungary","HU","HUN",9769526,"Europe",4.88252961300272
"20/08/2020",20,8,2020,44,0,"Hungary","HU","HUN",9769526,"Europe",4.59592410112834
"19/08/2020",19,8,2020,32,0,"Hungary","HU","HUN",9769526,"Europe",4.48332907860627
"18/08/2020",18,8,2020,24,1,"Hungary","HU","HUN",9769526,"Europe",4.26837494470049
"17/08/2020",17,8,2020,30,0,"Hungary","HU","HUN",9769526,"Europe",4.11483627762493
"16/08/2020",16,8,2020,39,1,"Hungary","HU","HUN",9769526,"Europe",3.89988214371915
"15/08/2020",15,8,2020,24,0,"Hungary","HU","HUN",9769526,"Europe",3.59280480956804
"14/08/2020",14,8,2020,40,0,"Hungary","HU","HUN",9769526,"Europe",3.56209707615293
"13/08/2020",13,8,2020,45,2,"Hungary","HU","HUN",9769526,"Europe",3.36761476452389
"12/08/2020",12,8,2020,22,0,"Hungary","HU","HUN",9769526,"Europe",3.10148107492626
"11/08/2020",11,8,2020,15,0,"Hungary","HU","HUN",9769526,"Europe",2.96841423012744
"10/08/2020",10,8,2020,35,3,"Hungary","HU","HUN",9769526,"Europe",2.89676285215885
"09/08/2020",9,8,2020,43,0,"Hungary","HU","HUN",9769526,"Europe",2.6715728071147
"08/08/2020",8,8,2020,32,0,"Hungary","HU","HUN",9769526,"Europe",2.34402365068684
"07/08/2020",7,8,2020,24,2,"Hungary","HU","HUN",9769526,"Europe",2.28260818385662
"06/08/2020",6,8,2020,33,1,"Hungary","HU","HUN",9769526,"Europe",2.22119271702639
"05/08/2020",5,8,2020,11,1,"Hungary","HU","HUN",9769526,"Europe",2.02671040539736
"04/08/2020",4,8,2020,9,1,"Hungary","HU","HUN",9769526,"Europe",2.10859769450432
"03/08/2020",3,8,2020,9,0,"Hungary","HU","HUN",9769526,"Europe",2.09836178336595
"02/08/2020",2,8,2020,9,0,"Hungary","HU","HUN",9769526,"Europe",2.06765404995084
"01/08/2020",1,8,2020,21,1,"Hungary","HU","HUN",9769526,"Europe",2.15977725019617
"31/07/2020",31,7,2020,21,0,"Hungary","HU","HUN",9769526,"Europe",2.17001316133454
"30/07/2020",30,7,2020,19,0,"Hungary","HU","HUN",9769526,"Europe",2.09836178336595
"29/07/2020",29,7,2020,9,0,"Hungary","HU","HUN",9769526,"Europe",2.06765404995084
"28/07/2020",28,7,2020,8,0,"Hungary","HU","HUN",9769526,"Europe",2.02671040539736
"27/07/2020",27,7,2020,13,0,"Hungary","HU","HUN",9769526,"Europe",2.05741813881247
"26/07/2020",26,7,2020,11,0,"Hungary","HU","HUN",9769526,"Europe",2.05741813881247
"25/07/2020",25,7,2020,26,0,"Hungary","HU","HUN",9769526,"Europe",1.99600267198224
"24/07/2020",24,7,2020,18,0,"Hungary","HU","HUN",9769526,"Europe",1.79128444921483
"23/07/2020",23,7,2020,14,0,"Hungary","HU","HUN",9769526,"Europe",1.63774578213928
"22/07/2020",22,7,2020,19,0,"Hungary","HU","HUN",9769526,"Europe",1.59680213758579
"21/07/2020",21,7,2020,8,0,"Hungary","HU","HUN",9769526,"Europe",1.45349938164861
"20/07/2020",20,7,2020,6,0,"Hungary","HU","HUN",9769526,"Europe",1.53538667075557
"19/07/2020",19,7,2020,18,0,"Hungary","HU","HUN",9769526,"Europe",1.53538667075557
"18/07/2020",18,7,2020,22,1,"Hungary","HU","HUN",9769526,"Europe",1.44326347051024
"17/07/2020",17,7,2020,14,0,"Hungary","HU","HUN",9769526,"Europe",1.23854524774283
"16/07/2020",16,7,2020,16,0,"Hungary","HU","HUN",9769526,"Europe",1.15665795863586
"15/07/2020",15,7,2020,5,0,"Hungary","HU","HUN",9769526,"Europe",1.08500658066727
"14/07/2020",14,7,2020,11,0,"Hungary","HU","HUN",9769526,"Europe",1.05429884725216
"13/07/2020",13,7,2020,13,0,"Hungary","HU","HUN",9769526,"Europe",1.04406293611379
"12/07/2020",12,7,2020,5,0,"Hungary","HU","HUN",9769526,"Europe",0.941703824730084
"11/07/2020",11,7,2020,6,2,"Hungary","HU","HUN",9769526,"Europe",0.931467913591714
"10/07/2020",10,7,2020,3,2,"Hungary","HU","HUN",9769526,"Europe",0.982647469283566
"09/07/2020",9,7,2020,10,2,"Hungary","HU","HUN",9769526,"Europe",0.992883380421937
"08/07/2020",8,7,2020,5,0,"Hungary","HU","HUN",9769526,"Europe",0.982647469283566
"07/07/2020",7,7,2020,16,0,"Hungary","HU","HUN",9769526,"Europe",1.00311929156031
"06/07/2020",6,7,2020,6,0,"Hungary","HU","HUN",9769526,"Europe",0.890524269038232
"05/07/2020",5,7,2020,9,0,"Hungary","HU","HUN",9769526,"Europe",0.910996091314973
"04/07/2020",4,7,2020,2,1,"Hungary","HU","HUN",9769526,"Europe",0.900760180176602
"03/07/2020",3,7,2020,6,1,"Hungary","HU","HUN",9769526,"Europe",0.931467913591714
"02/07/2020",2,7,2020,9,1,"Hungary","HU","HUN",9769526,"Europe",0.890524269038232
"01/07/2020",1,7,2020,2,1,"Hungary","HU","HUN",9769526,"Europe",0.808636979931268
"30/06/2020",30,6,2020,10,0,"Hungary","HU","HUN",9769526,"Europe",0.798401068792897
"29/06/2020",29,6,2020,3,4,"Hungary","HU","HUN",9769526,"Europe",0.706277868547563
"28/06/2020",28,6,2020,4,3,"Hungary","HU","HUN",9769526,"Europe",0.747221513101045
"27/06/2020",27,6,2020,11,0,"Hungary","HU","HUN",9769526,"Europe",0.757457424239415
"26/06/2020",26,6,2020,4,1,"Hungary","HU","HUN",9769526,"Europe",0.757457424239415
"25/06/2020",25,6,2020,9,1,"Hungary","HU","HUN",9769526,"Europe",0.85981653562312
"24/06/2020",24,6,2020,7,3,"Hungary","HU","HUN",9769526,"Europe",0.890524269038232
"23/06/2020",23,6,2020,5,1,"Hungary","HU","HUN",9769526,"Europe",0.921232002453343
"22/06/2020",22,6,2020,8,2,"Hungary","HU","HUN",9769526,"Europe",0.900760180176602
"21/06/2020",21,6,2020,8,0,"Hungary","HU","HUN",9769526,"Europe",0.880288357899861
"20/06/2020",20,6,2020,5,2,"Hungary","HU","HUN",9769526,"Europe",0.982647469283566
"19/06/2020",19,6,2020,2,0,"Hungary","HU","HUN",9769526,"Europe",1.13618613635912
"18/06/2020",18,6,2020,1,1,"Hungary","HU","HUN",9769526,"Europe",1.27948889229631
"17/06/2020",17,6,2020,1,2,"Hungary","HU","HUN",9769526,"Europe",1.50467893734046
"16/06/2020",16,6,2020,1,2,"Hungary","HU","HUN",9769526,"Europe",1.59680213758579
"15/06/2020",15,6,2020,7,1,"Hungary","HU","HUN",9769526,"Europe",1.88340764946017
"14/06/2020",14,6,2020,5,3,"Hungary","HU","HUN",9769526,"Europe",1.9755308497055
"13/06/2020",13,6,2020,11,4,"Hungary","HU","HUN",9769526,"Europe",2.01647449425898
"12/06/2020",12,6,2020,14,2,"Hungary","HU","HUN",9769526,"Europe",2.17001316133454
"11/06/2020",11,6,2020,12,2,"Hungary","HU","HUN",9769526,"Europe",2.28260818385662
"10/06/2020",10,6,2020,10,1,"Hungary","HU","HUN",9769526,"Europe",2.39520320637869
"09/06/2020",9,6,2020,3,2,"Hungary","HU","HUN",9769526,"Europe",2.51803414003914
"08/06/2020",8,6,2020,6,2,"Hungary","HU","HUN",9769526,"Europe",2.64086507369958
"07/06/2020",7,6,2020,18,1,"Hungary","HU","HUN",9769526,"Europe",2.73298827394492
"06/06/2020",6,6,2020,20,3,"Hungary","HU","HUN",9769526,"Europe",2.83534738532862
"05/06/2020",5,6,2020,16,3,"Hungary","HU","HUN",9769526,"Europe",2.98888605240418
"04/06/2020",4,6,2020,23,5,"Hungary","HU","HUN",9769526,"Europe",3.20384018630996
"03/06/2020",3,6,2020,10,2,"Hungary","HU","HUN",9769526,"Europe",3.40855840907737
"02/06/2020",2,6,2020,29,5,"Hungary","HU","HUN",9769526,"Europe",3.73610756550523
"01/06/2020",1,6,2020,16,1,"Hungary","HU","HUN",9769526,"Europe",3.65422027639826
"31/05/2020",31,5,2020,9,2,"Hungary","HU","HUN",9769526,"Europe",3.75657938778197
"30/05/2020",30,5,2020,26,7,"Hungary","HU","HUN",9769526,"Europe",4.03294898851797
"29/05/2020",29,5,2020,25,8,"Hungary","HU","HUN",9769526,"Europe",4.34002632266908
"28/05/2020",28,5,2020,23,4,"Hungary","HU","HUN",9769526,"Europe",4.46285725632953
"27/05/2020",27,5,2020,22,6,"Hungary","HU","HUN",9769526,"Europe",4.62663183454346
"26/05/2020",26,5,2020,15,8,"Hungary","HU","HUN",9769526,"Europe",4.68804730137368
"25/05/2020",25,5,2020,15,5,"Hungary","HU","HUN",9769526,"Europe",4.83135005731087
"24/05/2020",24,5,2020,28,4,"Hungary","HU","HUN",9769526,"Europe",4.89276552414109
"23/05/2020",23,5,2020,35,6,"Hungary","HU","HUN",9769526,"Europe",5.11795556918524
"22/05/2020",22,5,2020,37,3,"Hungary","HU","HUN",9769526,"Europe",5.11795556918524
"21/05/2020",21,5,2020,43,3,"Hungary","HU","HUN",9769526,"Europe",5.02583236893991
"20/05/2020",20,5,2020,42,3,"Hungary","HU","HUN",9769526,"Europe",4.98488872438642
"19/05/2020",19,5,2020,21,5,"Hungary","HU","HUN",9769526,"Europe",5.02583236893991
"18/05/2020",18,5,2020,26,11,"Hungary","HU","HUN",9769526,"Europe",5.11795556918524
"17/05/2020",17,5,2020,36,3,"Hungary","HU","HUN",9769526,"Europe",5.23055059170732
"16/05/2020",16,5,2020,56,6,"Hungary","HU","HUN",9769526,"Europe",5.43526881447472
"15/05/2020",15,5,2020,37,6,"Hungary","HU","HUN",9769526,"Europe",5.67069477065725
"14/05/2020",14,5,2020,39,6,"Hungary","HU","HUN",9769526,"Europe",6.19272623871414
"13/05/2020",13,5,2020,28,5,"Hungary","HU","HUN",9769526,"Europe",6.28484943895948
"12/05/2020",12,5,2020,29,4,"Hungary","HU","HUN",9769526,"Europe",6.796644995878
"11/05/2020",11,5,2020,21,8,"Hungary","HU","HUN",9769526,"Europe",7.17537370799771
"10/05/2020",10,5,2020,50,8,"Hungary","HU","HUN",9769526,"Europe",7.81000019857668
"09/05/2020",9,5,2020,35,13,"Hungary","HU","HUN",9769526,"Europe",7.88165157654527
"08/05/2020",8,5,2020,28,9,"Hungary","HU","HUN",9769526,"Europe",8.13754935500453
"07/05/2020",7,5,2020,39,10,"Hungary","HU","HUN",9769526,"Europe",8.86429904582883
"06/05/2020",6,5,2020,46,10,"Hungary","HU","HUN",9769526,"Europe",9.65246420348336
"05/05/2020",5,5,2020,30,12,"Hungary","HU","HUN",9769526,"Europe",9.89812607080425
"04/05/2020",4,5,2020,37,11,"Hungary","HU","HUN",9769526,"Europe",10.7579426064274
"03/05/2020",3,5,2020,56,5,"Hungary","HU","HUN",9769526,"Europe",11.0752558517169
"02/05/2020",2,5,2020,79,12,"Hungary","HU","HUN",9769526,"Europe",11.3413895413145
"01/05/2020",1,5,2020,88,11,"Hungary","HU","HUN",9769526,"Europe",11.2595022522075
"30/04/2020",30,4,2020,48,12,"Hungary","HU","HUN",9769526,"Europe",11.49492820839
"29/04/2020",29,4,2020,78,9,"Hungary","HU","HUN",9769526,"Europe",11.7508259868493
"28/04/2020",28,4,2020,66,11,"Hungary","HU","HUN",9769526,"Europe",11.6382309643272
"27/04/2020",27,4,2020,83,8,"Hungary","HU","HUN",9769526,"Europe",11.5154000306668
"26/04/2020",26,4,2020,57,10,"Hungary","HU","HUN",9769526,"Europe",11.1571431408238
"25/04/2020",25,4,2020,60,12,"Hungary","HU","HUN",9769526,"Europe",11.5972873197738
"24/04/2020",24,4,2020,99,11,"Hungary","HU","HUN",9769526,"Europe",12.211441988076
"23/04/2020",23,4,2020,116,14,"Hungary","HU","HUN",9769526,"Europe",13.3476281244351
"22/04/2020",22,4,2020,70,12,"Hungary","HU","HUN",9769526,"Europe",13.0303148791456
"21/04/2020",21,4,2020,114,14,"Hungary","HU","HUN",9769526,"Europe",13.1122021682526
"20/04/2020",20,4,2020,68,10,"Hungary","HU","HUN",9769526,"Europe",12.6925298115794
"19/04/2020",19,4,2020,82,17,"Hungary","HU","HUN",9769526,"Europe",12.1090828766923
"18/04/2020",18,4,2020,71,16,"Hungary","HU","HUN",9769526,"Europe",11.8327132759563
"17/04/2020",17,4,2020,111,14,"Hungary","HU","HUN",9769526,"Europe",11.6689386977423
